location_key,date,country_code,country_name,population,gdp_usd,gdp_per_capita_usd,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_vaccine_doses_administered,nurses_per_1000,physicians_per_1000,life_expectancy,human_development_index,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,population_male,population_female,population_rural,population_urban,population_density,population_largest_city,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,new_vaccine_doses_administered,mes_periodo,mes_periodo_dt
PE,2020-09-24,PE,Peru,29381884,226848050819.0,6977.0,5889,214,3384,824302,81563,639964,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.319444,19.152778,27.277778,0.762,63.052096,0.0,2020-09,2020-09-01
PE,2020-09-25,PE,Peru,29381884,226848050819.0,6977.0,5751,222,10162,830053,81785,650126,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.277778,18.930556,28.152778,0.0,59.654956,0.0,2020-09,2020-09-01
PE,2020-09-26,PE,Peru,29381884,226848050819.0,6977.0,4941,232,6634,834994,82017,656760,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.75,19.625,28.652778,0.0,54.712669,0.0,2020-09,2020-09-01
PE,2020-09-27,PE,Peru,29381884,226848050819.0,6977.0,1926,168,3174,836920,82185,659934,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.462963,18.074074,28.166667,0.0,51.79103,0.0,2020-09,2020-09-01
PE,2020-09-28,PE,Peru,29381884,226848050819.0,6977.0,2443,202,6288,839363,82387,666222,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.0,18.083333,26.611111,0.0,67.092578,0.0,2020-09,2020-09-01
PE,2020-09-29,PE,Peru,29381884,226848050819.0,6977.0,2914,178,6138,842277,82565,672360,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,22.708333,18.930556,26.430556,0.0,64.779918,0.0,2020-09,2020-09-01
PE,2020-09-30,PE,Peru,29381884,226848050819.0,6977.0,3073,162,5697,845350,82727,678057,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,22.305556,19.430556,24.930556,0.0,68.334706,0.0,2020-09,2020-09-01
PE,2020-10-01,PE,Peru,29381884,226848050819.0,6977.0,2808,183,5560,848158,82910,683617,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.611111,20.407407,29.666667,0.0,60.69323,0.0,2020-10,2020-10-01
PE,2020-10-02,PE,Peru,29381884,226848050819.0,6977.0,3271,162,6265,851429,83072,689882,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.518519,20.592593,29.740741,0.0,58.920745,0.0,2020-10,2020-10-01
PE,2020-10-03,PE,Peru,29381884,226848050819.0,6977.0,2504,172,5441,853933,83244,695323,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.722222,20.0,29.796296,0.084667,62.240733,0.0,2020-10,2020-10-01
PE,2020-10-04,PE,Peru,29381884,226848050819.0,6977.0,1235,184,2521,855168,83428,697844,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.444444,21.0,29.5,0.0,55.912463,0.0,2020-10,2020-10-01
PE,2020-10-05,PE,Peru,29381884,226848050819.0,6977.0,2608,168,4779,857776,83596,702623,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.962963,21.666667,30.407407,0.0,59.860852,0.0,2020-10,2020-10-01
PE,2020-10-06,PE,Peru,29381884,226848050819.0,6977.0,2824,178,6834,860600,83774,709457,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,28.537037,22.0,32.0,0.0,52.821617,0.0,2020-10,2020-10-01
PE,2020-10-07,PE,Peru,29381884,226848050819.0,6977.0,3097,183,5453,863697,83957,714910,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.203704,20.666667,31.537037,0.0,59.116574,0.0,2020-10,2020-10-01
PE,2020-10-08,PE,Peru,29381884,226848050819.0,6977.0,3248,152,4936,866945,84109,719846,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,27.444444,22.333333,31.333333,0.0,60.554685,0.0,2020-10,2020-10-01
PE,2020-10-09,PE,Peru,29381884,226848050819.0,6977.0,3647,161,5717,870592,84270,725563,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,28.62963,21.12963,32.666667,0.0,53.236861,0.0,2020-10,2020-10-01
PE,2020-10-10,PE,Peru,29381884,226848050819.0,6977.0,2551,154,5171,873143,84424,730734,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,27.319444,22.5,30.0,0.0,55.629199,0.0,2020-10,2020-10-01
PE,2020-10-11,PE,Peru,29381884,226848050819.0,6977.0,1373,136,2715,874516,84560,733449,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,30.444444,25.0,33.111111,0.0,41.587094,0.0,2020-10,2020-10-01
PE,2020-10-12,PE,Peru,29381884,226848050819.0,6977.0,3306,150,2603,877822,84710,736052,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,29.648148,24.666667,32.87037,0.0,49.678366,0.0,2020-10,2020-10-01
PE,2020-10-13,PE,Peru,29381884,226848050819.0,6977.0,3777,150,4343,881599,84860,740395,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.736111,21.75,28.25,0.0,61.333392,0.0,2020-10,2020-10-01
PE,2020-10-14,PE,Peru,29381884,226848050819.0,6977.0,3112,137,3480,884711,84997,743875,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.87037,21.666667,30.462963,0.0,57.334181,0.0,2020-10,2020-10-01
PE,2020-10-15,PE,Peru,29381884,226848050819.0,6977.0,3003,133,2520,887714,85130,746395,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.194444,20.5,27.055556,0.0,70.52598,0.0,2020-10,2020-10-01
PE,2020-10-16,PE,Peru,29381884,226848050819.0,6977.0,3790,149,3688,891504,85279,750083,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.314815,22.333333,30.12963,1.016,66.937803,0.0,2020-10,2020-10-01
PE,2020-10-17,PE,Peru,29381884,226848050819.0,6977.0,2372,130,2993,893876,85409,753076,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,27.907407,22.666667,31.333333,2.032,56.542919,0.0,2020-10,2020-10-01
PE,2020-10-18,PE,Peru,29381884,226848050819.0,6977.0,1250,124,2003,895126,85533,755079,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,27.722222,23.5,31.805556,0.0,55.858723,0.0,2020-10,2020-10-01
PE,2020-10-19,PE,Peru,29381884,226848050819.0,6977.0,2808,146,3258,897934,85679,758337,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,27.666667,23.666667,31.333333,0.0,61.074143,0.0,2020-10,2020-10-01
PE,2020-10-20,PE,Peru,29381884,226848050819.0,6977.0,3037,138,3403,900971,85817,761740,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.018519,22.0,30.333333,0.0,64.518475,0.0,2020-10,2020-10-01
PE,2020-10-21,PE,Peru,29381884,226848050819.0,6977.0,3140,131,3429,904111,85948,765169,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.722222,22.333333,27.333333,0.0,69.513577,0.0,2020-10,2020-10-01
PE,2020-10-22,PE,Peru,29381884,226848050819.0,6977.0,2702,114,2835,906813,86062,768004,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.319444,20.0,27.097222,0.0,74.638327,0.0,2020-10,2020-10-01
PE,2020-10-23,PE,Peru,29381884,226848050819.0,6977.0,2788,117,3848,909601,86179,771852,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.481481,21.333333,30.12963,0.0,62.902565,0.0,2020-10,2020-10-01
PE,2020-10-24,PE,Peru,29381884,226848050819.0,6977.0,2088,108,3181,911689,86287,775033,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.277778,21.805556,30.375,0.0,52.290049,0.0,2020-10,2020-10-01
PE,2020-10-25,PE,Peru,29381884,226848050819.0,6977.0,972,94,2210,912661,86381,777243,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.518519,20.5,28.574074,0.0,54.352026,0.0,2020-10,2020-10-01
PE,2020-10-26,PE,Peru,29381884,226848050819.0,6977.0,2391,125,3698,915052,86506,780941,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.194444,21.5,29.652778,0.0,53.079382,0.0,2020-10,2020-10-01
PE,2020-10-27,PE,Peru,29381884,226848050819.0,6977.0,2528,113,4059,917580,86619,785000,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.472222,20.430556,29.430556,0.0,57.075165,0.0,2020-10,2020-10-01
PE,2020-10-28,PE,Peru,29381884,226848050819.0,6977.0,2096,123,3355,919676,86742,788355,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.455556,20.622222,27.644444,0.0,61.376131,0.0,2020-10,2020-10-01
PE,2020-10-29,PE,Peru,29381884,226848050819.0,6977.0,2446,108,2680,922122,86850,791035,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.755556,19.7,27.788889,0.0,65.167156,0.0,2020-10,2020-10-01
PE,2020-10-30,PE,Peru,29381884,226848050819.0,6977.0,2370,128,3393,924492,86978,794428,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,22.791667,18.680556,26.847222,0.0,73.170394,0.0,2020-10,2020-10-01
PE,2020-10-31,PE,Peru,29381884,226848050819.0,6977.0,2160,93,2387,926652,87071,796815,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,20.194444,18.055556,23.027778,0.0,78.494132,0.0,2020-10,2020-10-01
PE,2020-11-01,PE,Peru,29381884,226848050819.0,6977.0,893,117,1498,927545,87188,798313,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,21.263889,17.027778,25.055556,0.0,64.769106,0.0,2020-11,2020-11-01
PE,2020-11-02,PE,Peru,29381884,226848050819.0,6977.0,2035,107,2701,929580,87295,801014,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.416667,18.861111,27.305556,0.0,62.225956,0.0,2020-11,2020-11-01
PE,2020-11-03,PE,Peru,29381884,226848050819.0,6977.0,2270,100,2984,931850,87395,803998,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.433333,20.5,27.8,0.4064,66.106721,0.0,2020-11,2020-11-01
PE,2020-11-04,PE,Peru,29381884,226848050819.0,6977.0,2329,130,2883,934179,87525,806881,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.944444,20.5,28.555556,0.0,62.89791,0.0,2020-11,2020-11-01
PE,2020-11-05,PE,Peru,29381884,226848050819.0,6977.0,2074,99,2310,936253,87624,809191,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,26.083333,21.333333,30.203704,0.0,61.448424,0.0,2020-11,2020-11-01
PE,2020-11-06,PE,Peru,29381884,226848050819.0,6977.0,0,111,2641,936253,87735,811832,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.592593,21.351852,29.472222,0.0,68.348102,0.0,2020-11,2020-11-01
PE,2020-11-07,PE,Peru,29381884,226848050819.0,6977.0,1607,97,2138,937860,87832,813970,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.796296,20.037037,30.018519,0.0,65.525011,0.0,2020-11,2020-11-01
PE,2020-11-08,PE,Peru,29381884,226848050819.0,6977.0,989,108,1289,938849,87940,815259,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.018519,17.907407,28.666667,0.0,58.83426,0.0,2020-11,2020-11-01
PE,2020-11-09,PE,Peru,29381884,226848050819.0,6977.0,2034,111,2451,940883,88051,817710,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.546296,20.25,29.537037,0.0,63.340551,0.0,2020-11,2020-11-01
PE,2020-11-10,PE,Peru,29381884,226848050819.0,6977.0,2033,109,2643,942916,88160,820353,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.305556,20.37037,27.824074,0.084667,71.840375,0.0,2020-11,2020-11-01
PE,2020-11-11,PE,Peru,29381884,226848050819.0,6977.0,1911,102,2085,944827,88262,822438,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,24.111111,19.916667,27.5,0.1016,71.212935,0.0,2020-11,2020-11-01
PE,2020-11-12,PE,Peru,29381884,226848050819.0,6977.0,1953,99,2132,946780,88361,824570,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.777778,20.203704,27.203704,0.0,74.245522,0.0,2020-11,2020-11-01
PE,2020-11-13,PE,Peru,29381884,226848050819.0,6977.0,2147,128,2429,948927,88489,826999,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,25.518519,21.166667,29.12037,0.042333,64.036517,0.0,2020-11,2020-11-01
PE,2020-11-14,PE,Peru,29381884,226848050819.0,6977.0,1422,106,2377,950349,88595,829376,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.842593,19.759259,27.490741,4.741333,70.918896,0.0,2020-11,2020-11-01
PE,2020-11-15,PE,Peru,29381884,226848050819.0,6977.0,889,73,1264,951238,88668,830640,0.0,2.4398,1.3048,76.516,0.75,4.8,6.6,11.1,146.37,84.815,63.9,12.6,14450757.0,14931127.0,7120114.0,25390339.0,25.759,10554712.0,5140624.0,5035905.0,4895056.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,-9.4,-76.0,1285220.0,1256339.0,16425.0,23.759259,18.166667,28.074074,0.0,54.771281,0.0,2020-11,2020-11-01
